"CropID","Crop","Crop_Year","Season","State","Production","Yield","Area","Annual_Rainfall","Fertilizer","Pesticide","PARTIND"
"        4004","Sugarcane","        2004","Whole Year","Tamil Nadu","    24457244","      104.66","0.0576689083","-0.494247077","-0.000331394","-0.010262556","           1"
"        4104","Sunflower","        2004","Kharif","Tamil Nadu","       19303"," 1.002962963","-0.220753603","-0.494247077","-0.233150672"," -0.21115379","           1"
"        4204","Sweet potato","        2004","Whole Year","Tamil Nadu","       21118","     14.9992","-0.243617064","-0.494247077","-0.252269293","-0.227650549","           1"
"        4304","Tapioca","        2004","Whole Year","Tamil Nadu","     4563776","     41.5525","-0.094616344","-0.494247077","-0.127673621","-0.120141503","           0"
"        4404","Turmeric","        2004","Whole Year","Tamil Nadu","      118447"," 5.096071429","-0.216026713","-0.494247077","-0.229198007"," -0.20774318","           1"
"        4504","Urad","        2004","Kharif","Tamil Nadu","       82998","      0.4075","0.0633673752","-0.494247077","0.0044337128"," -0.00615092","           1"
"        4604","Arecanut","        2005","Whole Year","Andhra Pradesh","         234","      0.8025","-0.245123555","-0.443445862","-0.253493299","-0.228737533","           1"
"        4704","Arhar/Tur","        2005","Kharif","Andhra Pradesh","      300636"," 0.554545455"," 0.429290556","-0.443445862","0.3707358293","0.2578749999","           2"
"        4804","Bajra","        2005","Kharif","Andhra Pradesh","       72401"," 0.941666667","-0.151525962","-0.443445862","-0.166860557","-0.161203712","           1"
"        4904","Bajra","        2005","Rabi","Andhra Pradesh","        9751"," 0.952307692","-0.229002461","-0.443445862","-0.238571819"," -0.21710562","           0"
"        5004","Banana","        2005","Whole Year","Andhra Pradesh","      935517","     23.9085","-0.183241424","-0.443445862","-0.196215985","-0.184087488","           1"
"        5104","Cashewnut","        2005","Whole Year","Andhra Pradesh","       40153"," 0.285882353","-0.043058591","-0.443445862","-0.066464537","-0.082940845","           1"
"        5204","Castor seed","        2005","Kharif","Andhra Pradesh","      140019"," 0.462777778","0.2246915754","-0.443445862","0.1813616137","0.1102499331","           1"
"        5304","Coconut","        2005","Whole Year","Andhra Pradesh","   891991928"," 7717.767778","-0.103009848","-0.443445862","-0.121954658","-0.126197699","           1"
"        5404","Coriander","        2005","Whole Year","Andhra Pradesh","       12725"," 0.503333333","-0.207159702","-0.443445862","-0.218354439","-0.201345333","           0"
"        5504","Cotton(lint)","        2005","Kharif","Andhra Pradesh","     2107984"," 1.727272727","1.1635767782","-0.443445862","1.0503818228","0.7876872809","           1"
"        5604","Dry chillies","        2005","Kharif","Andhra Pradesh","      417095"," 2.937272727"," -0.07136125","-0.443445862","-0.092661118","-0.103362168","           1"
"        5704","Dry chillies","        2005","Rabi","Andhra Pradesh","      120617"," 2.799090909","-0.185734504","-0.443445862","-0.198523548","-0.185886329","           0"
"        5804","Garlic","        2005","Whole Year","Andhra Pradesh","           0","           0","-0.244431715","-0.443445862","-0.252852941","-0.228238347","           1"
"        5904","Ginger","        2005","Whole Year","Andhra Pradesh","       16456"," 5.812222222","-0.242574528","-0.443445862","-0.251133952","-0.226898324","           1"
"        6004","Gram","        2005","Rabi","Andhra Pradesh","      626974"," 1.602631579","0.2927238477","-0.443445862","0.2443314201","0.1593375127","           1"
"        6104","Groundnut","        2005","Kharif","Andhra Pradesh","      912020"," 1.069545455","1.9578128926","-0.443445862","1.7855166742","1.3607554316","           1"
"        6204","Groundnut","        2005","Rabi","Andhra Pradesh","      453797","       1.975","0.1104616022","-0.443445862","0.0756318026","0.0278291538","           1"
"        6304","Horse-gram","        2005","Kharif","Andhra Pradesh","        4917","        0.43","-0.231988152","-0.443445862","-0.241335337","-0.219259897","           1"
"        6404","Horse-gram","        2005","Rabi","Andhra Pradesh","       16110","        0.32"," -0.18179361","-0.443445862","-0.194875906","-0.183042841","           1"
"        6504","Jowar","        2005","Kharif","Andhra Pradesh","      280035"," 0.996818182","0.0039906049","-0.443445862","-0.022916399","-0.048993263","           1"
"        6604","Jowar","        2005","Rabi","Andhra Pradesh","      307992"," 1.799090909","0.1109651306","-0.443445862"," 0.076097862","0.0281924665","           1"
"        6704","Linseed","        2005","Rabi","Andhra Pradesh","        1435"," 0.371666667","-0.240276583","-0.443445862","-0.249007003","-0.225240279","           1"
"        6804","Maize","        2005","Kharif","Andhra Pradesh","     2098190"," 3.803636364","0.5638540675","-0.443445862","0.4952861051","0.3549671131","           1"
"        6904","Maize","        2005","Rabi","Andhra Pradesh","      988711"," 6.032272727","-0.020604503","-0.443445862","-0.045681318","-0.066739462","           1"
"        7004","Mesta","        2005","Kharif","Andhra Pradesh","      455487"," 8.926666667","-0.177530676","-0.443445862","-0.190930189","-0.179966991","           1"
"        7104","Moong(Green Gram)","        2005","Kharif","Andhra Pradesh","      122697"," 0.582272727","0.0982936832","-0.443445862","0.0643693314","0.0190495897","           1"
"        7204","Moong(Green Gram)","        2005","Rabi","Andhra Pradesh","       42623"," 0.448333333","-0.064085334","-0.443445862","-0.085926623","-0.098112349","           1"
"        7304","Niger seed","        2005","Kharif","Andhra Pradesh","        6097","       0.465","-0.224034042","-0.443445862","-0.233973114","-0.213520738","           1"
"        7404","Onion","        2005","Kharif","Andhra Pradesh","      364201","     15.5455","-0.217639642","-0.443445862","-0.228054538","-0.208906962","           2"
"        7504","Onion","        2005","Rabi","Andhra Pradesh","      332092"," 20.49047619","-0.223755669","-0.443445862","-0.233715455","-0.213319882","           1"
"        7604","Other  Rabi pulses","        2005","Rabi","Andhra Pradesh","        6755"," 0.401666667","-0.223646503","-0.443445862","-0.233614412","-0.213241115","           1"
"        7704","Other Kharif pulses","        2005","Kharif","Andhra Pradesh","        3836"," 0.274666667","-0.225621043","-0.443445862","-0.235442022","-0.214665813","           0"
"        7804","Potato","        2005","Whole Year","Andhra Pradesh","       29564","       8.895","-0.241054391","-0.443445862","-0.249726932","-0.225801494","           1"
"        7904","Ragi","        2005","Kharif","Andhra Pradesh","       62947"," 1.316428571","-0.168321157","-0.443445862","-0.182405975","-0.173322012","           1"
"        8004","Ragi","        2005","Rabi","Andhra Pradesh","       16398"," 1.785384615","-0.233199895","-0.443445862","-0.242456911"," -0.22013421","           1"
"        8104","Rapeseed &Mustard","        2005","Rabi","Andhra Pradesh","        2568","      0.2825","-0.237799879","-0.443445862","-0.246714597","-0.223453254","           1"
"        8204","Rice","        2005","Kharif","Andhra Pradesh","     6376990"," 2.549090909","3.2015415156","-0.443445862","2.9366960776","2.2581475912","           1"
"        8304","Rice","        2005","Rabi","Andhra Pradesh","     5326634"," 3.132272727"," 1.740811286","-0.443445862","1.5846627456","1.2041814517","           1"
"        8404","Safflower","        2005","Rabi","Andhra Pradesh","        8094"," 0.415454545","-0.221433161","-0.443445862","-0.231565771","-0.211644115","           1"
"        8504","Sesamum","        2005","Kharif","Andhra Pradesh","       16278"," 0.205714286","-0.137143337","-0.443445862","-0.153548182","-0.150826163","           1"
"        8604","Sesamum","        2005","Rabi","Andhra Pradesh","       12802"," 0.360526316","-0.194646546","-0.443445862","-0.206772421","-0.192316668","           1"
"        8704","Small millets","        2005","Kharif","Andhra Pradesh","       26264","         0.6","-0.185926909","-0.443445862","-0.198701635","-0.186025156","           1"
"        8804","Small millets","        2005","Rabi","Andhra Pradesh","         314","       0.855","-0.244925692","-0.443445862","-0.253310159","-0.228594768","           1"
"        8904","Soyabean","        2005","Kharif","Andhra Pradesh","      190937"," 1.424166667","-0.112215274","-0.443445862","-0.130475083","-0.132839724","           0"
"        9004","Sugarcane","        2005","Whole Year","Andhra Pradesh","    17656395","       83.59","0.0682743885","-0.443445862","0.0365838538","-0.002610344","           1"
"        9104","Sunflower","        2005","Whole Year","Andhra Pradesh","      297556"," 0.931363636","0.3607083598","-0.443445862","0.3072570203","0.2083906317","           1"
"        9204","Sweet potato","        2005","Whole Year","Andhra Pradesh","        8726"," 8.547777778","-0.244042811","-0.443445862","-0.252492976"," -0.22795774","           1"
"        9304","Tapioca","        2005","Whole Year","Andhra Pradesh","      125986","      7.2075","-0.224671299","-0.443445862"," -0.23456295"," -0.21398054","           1"
"        9404","Tobacco","        2005","Whole Year","Andhra Pradesh","      716614"," 4.374418605","0.0332975912","-0.443445862","0.0042097749","-0.027847283","           1"
"        9504","Urad","        2005","Kharif","Andhra Pradesh","       33844"," 0.384761905","-0.137440815","-0.443445862","-0.153823523","-0.151040803","           0"
"        9604","Urad","        2005","Rabi","Andhra Pradesh","      216227"," 0.621052632","0.2209321701","-0.443445862"," 0.177881956","0.1075373954","           1"
"        9704","Wheat","        2005","Rabi","Andhra Pradesh","        8891","       0.774","-0.230364307","-0.443445862","-0.239832327","-0.218088238","           1"
"        9804","Arecanut","        2005","Whole Year","Assam","       66778"," 0.913478261","-0.148398355","0.9142319219","-0.163965684","-0.158947038","           2"
"        9904","Arhar/Tur","        2005","Kharif","Assam","        4529"," 0.704444444","-0.236690479","0.9142319219","-0.245687751","-0.222652784","           1"
"       10004","Banana","        2005","Whole Year","Assam","      577713"," 13.70555556","-0.188256239","0.9142319219","-0.200857634","-0.187705846","           1"
"       10104","Castor seed","        2005","Kharif","Assam","         577","       0.422","-0.243662095","0.9142319219"," -0.25214059"," -0.22768304","           0"
"       10204","Coconut","        2005","Whole Year","Assam","   204937000"," 8486.539565","-0.219518662","0.9142319219","-0.229793735","-0.210262739","           1"
"       10304","Cotton(lint)","        2005","Kharif","Assam","         632","      0.4172"," -0.24367847","0.9142319219","-0.252155746","-0.227694855","           0"
"       10404","Dry chillies","        2005","Whole Year","Assam","        9494"," 0.637407407","-0.225480492","0.9142319219","-0.235311929","  -0.2145644","           1"
"       10504","Gram","        2005","Rabi","Assam","        1036"," 0.460769231","-0.242766933","0.9142319219"," -0.25131204","-0.227037151","           1"
"       10604","Jute","        2005","Kharif","Assam","      578858"," 10.28740741","-0.168074168","0.9142319219","-0.182177366","-0.173143801","           1"
